tnea_code,college_name,dean_principal,address,taluk,district,pincode,phone_fax,email_id,website,anti_ragging_phone_no,placement,bank_account_no,bank_name,ifsc_code,distance_from_district_hq,nearest_railway_station,distance_from_railway_station,minority_status,autonomous_status,pdf_page,hostel_facilities_boys,hostel_facilities_girls,accommodation_ug_boys,accommodation_ug_girls,permanent_or_rental_boys,permanent_or_rental_girls,mess_type_boys,mess_type_girls,mess_bill_boys,mess_bill_girls,room_rent_boys,room_rent_girls,electricity_charges_boys,electricity_charges_girls,caution_deposit,establishment_charges,admission_fees,transport_facilities,min_transport_charges,max_transport_charges
1217,"Sree Sastha Institute of Engineering and Technology, Chembarambakkam, Chennai 600103",DR P SENTHILKUMAR,SREE SASTHA NAGAR CHENNAI BANGALORE HIGHWAY CHEMBARAMBAKKAM CHENNAI,POONAMALLEE,TIRUVALLUR,600123,7397773354,principal@ssiet.in,https://sasthainstitutions.in/,7358039155,85.0,795886853,INDIAN BANK,IDIB000A025,17.0,AVADI,15.0,No,No,82,Boys,Girls,yes,yes,permanent,permanent,both,both,5000.0,5000.0,3000,3000,1000,1000,5000,2000,3000,yes,45000,50000
4970,"Sree Sowdambika College of Engineering (Autonomous), Aruppukkottai Taluk, Virudhunagar District 626134",DR S M KANNAN,"MADURAI TO THOOTHUKUDI HIGH WAYS, CHETTIKURICHI,ARUPPUKOTTAI TALUK",ARUPPUKOTTAI,VIRUDHUNAGAR,626134,9994912277,principal@sowdambikaengg.edu.in,www.sowdambikaengg.edu.in,9942322358,88.0,184201000018000,INDIAN OVERSEAS BANK,IOBA0001842,30.0,ARUPPUKOTTAI,4.0,No,Yes,403,Boys,Girls,yes,yes,permanent,permanent,both,Both,45000.0,45000.0,15000,15000,0,0,0,0,0,yes,9000,27500
2767,"SRG Engineering College, Aniyapuram Post, Namakkal District 637017",DR T PARITHIMARKALAIGNAN,"SH 95, ANNIYAPURAM POST, MOHANUR MAIN ROAD,",NAMAKKAL,NAMAKKAL,637017,9442134279,srgengg@gmail.com,WWW.SRGEC.AC.IN,9442134279,85.0,31012346311,STATE BANK OF INDIA,SBIN0000881,7.0,NAMAKKAL,9.0,No,No,291,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,40000.0,20000,20000,5000,5000,5000,2000,6000,yes,4000,26000
1513,"Sri Balaji Chockalingam Engineering College, Arni, Thiruvannamalai District 632317",DR RAJAVEL R,"ARCOT ROAD,IRUMBEDU",ARNI,TIRUVANNAMALAI,632317,9865668650,sbcecarni1513@gmail.com,www.sbcecarni.org,9843099201,92.0,516757997,INDIAN BANK,,60.0,ARANI ROAD,8.0,No,No,159,Boys,Girls,yes,yes,permanent,permanent,both,both,50000.0,50000.0,24000,24000,0,0,0,0,0,yes,9000,30000
3852,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",DR S THILAGAVATHI ME PHD,"ARANTHANGI ROAD,KAIKURICHI(PO),",ALANGUDI,PUDUKKOTTAI,622303,9750928029,sribharathienggcollege@gmail.com,www.sbec.edu.in,9789647702,,62612200056420,CANARA BANK,CNRB0001216,7.0,PUDUKKOTTAI,6.0,No,No,347,Boys,Girls,no,yes,,permanent,0,Both,0.0,36600.0,0,4800,0,3600,0,3000,1000,yes,10000,25000
2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",DR SUDHA MOHANRAM,"KONDAMPATTI POST, VADASITHUR VIA",KINATHUKADAVU,COIMBATORE,641202,7373617171,sece@sece.ac.in,www.sece.ac.in,9842704129,98.0,117521010000019,UNION BANK OF INDIA,UBIN0911755,24.0,KINATHUKADAVU JN,5.0,No,Yes,272,Boys,Girls,yes,yes,permanent,permanent,both,both,72000.0,72000.0,42000,42000,6000,6000,0,5000,500,yes,19000,52000
1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",Dr ELANGO A,"51 N, ELAVUR, 58N, NATHAM, GUMMIDIPOONDI TALUK, THIRUVALLUR DISTRICT 601201",GUMMIDIPPONDI,TIRUVALLUR,601201,6383265315,sjiet.tn@gmail.com,www.sjiet.org,6382279241,80.0,189805002530,ICICI BANK,ICIC0001898,45.0,ELAVUR,3.0,No,No,73,Boys,Girls,yes,yes,permanent,permanent,both,both,45000.0,45000.0,6000,6000,2500,2500,5000,1000,2500,yes,12000,38000
1526,"Sri Krishna College of Engineering, Tiruttani High Road, Arakkonam, Ranipet District 631003",DR P MARIMUTHU,"T.R.S. CAMPUS, SRI KRISHNA NAGAR, TIRUTTANI ROAD,",ARAKKONAM,RANIPET,631003,9944336600,principal1526@gmail.com,www.srikrishnacollege.co.in,8838763268,80.0,18591450000021,HDFC BANK ARAKKONAM BRANCH,HDFC0001859,55.0,ARAKKONAM,3.0,No,No,168,Boys,Girls,yes,yes,permanent,permanent,both,Both,36000.0,36000.0,15000,15000,750,750,5000,5000,5000,yes,15000,25000
2718,"Sri Krishna College of Enginering and Technology (Autonomous) , Kuniamuthur, Coimbatore District 641008",Dr K PORKUMARAN,KUNIAMUTHUR,COIMBATORE SOUTH,COIMBATORE,641008,4222678001,principal@skcet.ac.in,www.skcet.ac.in,9087671162,93.0,99997677778899,HDFC BANK LTD,HDFC0001250,10.0,COIMBATORE JUNCTION,10.0,No,Yes,259,Boys,Girls,yes,yes,permanent,permanent,veg,veg,85000.0,85000.0,75000,80000,10000,10000,0,10000,0,yes,80000,80000
1427,"Sri Krishna Engineering College, Panappakkam, Padappai, Chennai 601301",PROF DR N SIVANESAN,"PANAPAKKAM, NEAR PADAPPAI, TAMBARAM-ORAGADAM STATE HIGHWAY,CHENNAI-601301",KUNDRATHUR,KANCHIPURAM,601301,9710119126,principal.skec@gmail.com,www.skec.edu.in,9884447125,95.0,269801001106,ICICI bank,ICIC0002698,35.0,TAMBARAM,17.0,No,No,135,Boys,Girls,yes,yes,permanent,permanent,both,Both,55000.0,55000.0,22000,22000,5500,5500,5000,0,1000,yes,25000,50000
1335,"Sri Krishna Institute of Technology, Panapakkam, Padappai, Chennai 601301",PROF DR N PARTHIBAN,"NAVANEEDHAM NAGAR,PANAPAKKAM,NEAR PADAPPAI,TAMBARAM -ORAGADAM STATE HIGH WAY,CHENNAI 601301",KUNDRATHUR,KANCHIPURAM,601301,9840630259,principal.skit@gmail.com,www.srikrishnait.edu.in,8110863000,95.0,269801001110,ICICI,ICIC0002698,15.0,MUDICHUR,17.0,No,No,114,Boys,Girls,yes,yes,permanent,permanent,both,both,55000.0,55000.0,22000,22000,5500,5500,5000,0,1000,yes,25000,50000
1218,"Sri Muthukumaran Institute of Technology (Autonomous), Near Mangadu, Chennai 600069",DR K SOMASUNDARAM,"CHIKKARAYAPURAM, NEAR MANGADU, CHENNAI 600069",KUNDRATHUR,KANCHIPURAM,600069,4466110200,smitcollege1996@smit.edu.in,www.smit.edu.in,9884670562,75.0,05760100011786,BANK OF BARODA,BARB0MANGAD,16.0,TAMBARAM GUINDY,10.0,Yes,Yes,83,Boys,Girls,yes,yes,permanent,permanent,both,Both,48000.0,48000.0,18000,18000,9000,9000,0,1000,1000,yes,15000,35000
5502,"Sri Raajaraajan College of Engineering & Technology (Autonomous), Amaravathi Village, Amaravathi Pudur Post, Karaikudi, Sivagangai District 630301",DR A MUTHUKUMAR,"6, ARUN SUBBU BHAVANAM SRI, VARI NAGAR, VIGNESHNAGAR, OTHAPATTI, KARUPAIYURANI",MADURAI,Madurai,625620,7373711333,srrcet2010@gmail.com,www.sriraajaraajan.in,7373711343,97.0,32600297537,STATE BANK OF INDIA,SBIN0000855,30.0,DEVAKOTTAI RASTHA,2.0,No,Yes,429,Boys,Girls,yes,yes,permanent,permanent,both,Both,2250.0,2250.0,800,800,350,350,0,0,0,yes,600,2000
1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",Dr B R RAMESH BAPU,"PERUMALPATTU, VEPPAMPATTU R.S",TIRUVALLUR,Thiruvallur,602024,4427689364,principalsrec11@gmail.com,www.sriramec.edu.in,9003043144,90.0,062001000035589,CITY UNION BANK,CIUB0000062,12.0,VEPPAMPATTU,1.0,Yes,No,60,Boys,Girls,yes,yes,permanent,permanent,both,Both,53600.0,53600.0,6000,6000,4400,4400,5000,0,1000,yes,10000,35000
3454,"Sri Ramakrishna College of Engineering (Autonomous) , Sri Saradha Nagar, NH-45, Perambalur District 621113",Dr M SARAVANAN,"SRI SARADHA NAGAR,TRICHY-CHENNAI NH,PERAMBALUR.",PERAMBALUR,PERAMBALUR,621113,9585544688,sriramakrishnaengg@gmail.com,www.sriramakrishna.ac.in,9044468885,92.0,129401333333333,INDIAN OVERSEAS BANK,IOBA0001294,4.0,ARIYALUR,30.0,No,Yes,305,Boys,Girls,yes,yes,permanent,permanent,veg,veg,42000.0,42000.0,20000,20000,3000,3000,5000,1000,500,yes,7500,20000
2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",DR A SOUNDARRAJAN,"VATTAMALAIPALAYAM, N.G.G.O. COLONY POST",COIMBATORE NORTH,COIMBATORE,641022,7530089996,office@srec.ac.in,www.srec.ac.in,9994266855,85.0,243205001357,ICICI BANK,ICIC0002432,16.0,COIMBATORE,16.0,No,Yes,260,Boys,Girls,yes,yes,permanent,permanent,both,both,45000.0,45000.0,20000,20000,20000,20000,0,20000,5000,yes,23350,52000
2725,"Sri Ramakrishna Institute of Technology (Autonomous), Pachapalayam, Coimbatore District 641010",DR J DAVID RATHNARAJ,"PACHAPALAYAM, PERUR CHETTIPALAYAM",COIMBATORE SOUTH,COIMBATORE,641010,4222605577,principal@sritcbe.ac.in,www.sritcbe.ac.in,9942151558,85.0,058705008232,ICICI BANK,ICIC0000587,12.0,COIMBATORE JUNCTION,12.0,No,Yes,263,Boys,Girls,yes,yes,permanent,permanent,both,Both,3000.0,3000.0,2000,2000,1500,1500,0,1300,5000,yes,24400,52000
1426,"Sri Ramanujar Engineering College, Vandalur, Kolappakkam, Chennai 600127",DR A DHANAPAL,"KOLAPAKKAM, VANDALUR, CHENNAI",VANDALUR,CHENGALPATTU,600127,9444859455,1426srec@gmail.com,www.sriramanujar.ac.in,9360648201,90.0,778826055,INDIAN BANK NALLAMBAKKAM BRANCH,IDIB000N056,30.0,VANDALUR,5.0,No,No,134,Boys,Girls,yes,yes,permanent,permanent,both,both,60000.0,60000.0,15000,15000,5000,5000,5000,0,2000,yes,20000,40000
2342,"Sri Ranganathar Institute of Engineering and Technology (Autonomous), Thudialur- Kovilpalay Road, Coimbatore District 641110",DR H GANESAN,"1/162, ATHIPALAYAM THUDIYALUR, KOVILPALAYAM ROAD, COIMBATORE",COIMBATORE NORTH,COIMBATORE,621110,7502664999,principalsriet1@gmail.com,www.sriet.ac.in,7502664999,95.0,5482214000002,CANARA BANK,CNRB0005482,15.0,COIMBATORE JN,15.0,No,Yes,181,Boys,Girls,yes,yes,permanent,permanent,both,Both,48000.0,48000.0,32000,32000,10000,10000,0,5000,10000,yes,15000,30000
1445,"Sri Rangapoopathi College of Engineering (Autonomous), Alampoondi Village, Gingee, Villupuram District 604151",Dr R MANIKANDAN,"NH77 TIRUVANNAMALAI - TINDIVANAM HIGHWAY, ALAMPOONDI, GINGEE",GINGEE,VILUPPURAM,604151,8925959508,srceprince2009@gmail.com,www.srpce.in,9787470790,93.0,10145035762,TAMILNADU GRAMA BANK LTD,IDIB0PLB001,40.0,TINDIVANAM,30.0,No,Yes,147,Boys,Girls,yes,yes,permanent,permanent,both,both,5000.0,5000.0,1000,1000,200,200,5000,5000,1000,yes,6000,23000
1419,"Sri Sai Ram Enginering College (Autonomous), West Tambaram, Chennai 600044",DR J RAJA,"SAI LEO NAGAR, POONTHANDALAM VILLAGE, DHARKAST POST, WEST TAMBARAM",KUNDRATHUR,KANCHIPURAM,600044,9677065557,sairam@sairam.edu.in,www.sairam.edu.in,9677065557,85.0,510909010097495,CITY UNION BANK,CIUB0000001,15.0,TAMBARAM,8.0,No,Yes,128,Boys,Girls,yes,yes,permanent,permanent,both,Both,75000.0,75000.0,25000,25000,21500,21500,10000,21000,1000,yes,46000,58000
2737,"Sri Sai Ranganathan Engineering College (Autonomous), Zahirnaickenpalayam Village, Viraliyur Post, Thondamuthur Via, Coimbatore District 641109",Dr R K GNANAMURTHY,"REC KALVI NAGAR, SELAMANUR, VIRALIYUR POST, THONDAMUTHUR VIA, COIMBATORE",PERUR,COIMBATORE,641109,7373548413,rec.cbe@gmail.com,www.reccbe.ac.in,9500981246,100.0,28760200000417,BANK OF BARODA,BARB0THONDA,25.0,COIMBATORE JUNCTION,25.0,No,Yes,271,Boys,Girls,yes,yes,permanent,permanent,both,Both,50000.0,50000.0,20000,20000,0,0,0,5000,10000,yes,15000,35000
2727,"Sri Shakthi Institute of Engineering and Technology (Autonomous), L&T Bye-Pass, Venkitapuram Post, Comibatore District 641062",DR N M SARAVANAKUMAR,"L&T BYPASS,CHINNIYAMPALAYAM,COIMBATOR",COIMBATORE NORTH,COIMBATORE,641062,4222369900,principal@siet.ac.in,www.siet.ac.in,9942450403,100.0,33080100000426,BANK OF BARODA,BARB0PEELAM,16.0,IRUGUR,2.0,No,Yes,265,Boys,Girls,yes,yes,rental,rental,both,both,5000.0,5000.0,4000,4000,1000,1000,5000,5000,5000,yes,16000,60000
2302,"Sri Shanmugha College of Engineering and Technology (Autonomous), Morur Bit II Village, Salem District 637304",Dr G NALLAKUMARASAMY,"PULLIPALAYAM, MORUR POST, SANKARI TK, SALEM DT",SANKARI,SALEM,637304,7373696999,principal@shanmugha.edu.in,https://shanmugha.edu.in/,7373672999,98.0,37262931255,STATE BANK OF INDIA,SBIN0000994,44.0,SANKARI DURG,2.0,No,Yes,174,Boys,Girls,yes,yes,permanent,permanent,both,both,48000.0,48000.0,19000,19000,8000,8000,0,0,5000,yes,5000,25000
1219,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.1, Chennai- Bengaluru High Road, Pennalur, Irungattukottai S.O., Sriperumbudur Taluk, Kancheepuram District 602105",DR E N GANESH,"POST BAG NO.1, CHENNAI BENGALORE HIGH ROAD, PENNALUR, SRIPERUMBUDUR.",SRIPERUMBUDUR,KANCHIPURAM,602117,9940283259,principal@svce.ac.in,www.svce.ac.in,9940283259,100.0,212001000999618,CITY UNION BANK,CIUB0000212,40.0,CHENNAI,37.0,Yes,Yes,84,Boys,Girls,yes,yes,permanent,permanent,veg,veg,55000.0,55000.0,55000,55000,5000,5000,15000,0,5000,yes,60000,60000
1116,"Sri Venkateswara College of Engineering and Technology (Autonomous), Thirupachur, Thiruvallur District 631203",DR S RAVI,"THIRUPACHUR, THIRUVALLUR TALUK & DISTRICT,PIN-631203",THIRUVALLUR,TIRUVALLUR,631203,4427664444,svcetthirupachur@gmail.com,www.sriventech.ac.in,9176745678,,569069793,INDIAN BANK,IDIB000T087,2.0,THIRUVALLUR,4.0,Yes,Yes,61,Boys,Girls,yes,yes,permanent,permanent,both,both,3000.0,3000.0,3000,3000,0,0,5000,0,1000,yes,15000,40000
1121,"Sri Venkateswara Institute of Science and Technology, Kozhundalur, Thiruvallur District 631203",DR N V ANANDKUMAR,KOLUNDHALUR,THIRUVALLUR,TIRUVALLUR,631203,4427660437,svis_tech@yahoo.com,www.sverct.in,9566939115,75.0,156105003334,ICICI BANK,ICIC0001561,3.0,THIRUVALLUR,7.0,Yes,No,64,Boys,Girls,yes,yes,permanent,permanent,both,both,50000.0,50000.0,25000,25000,7500,7500,7500,2500,1000,yes,15000,30000
1413,"Sri Venkateswaraa College of Technology (Autonomous), BHB Nagar, Vadakal Village, Oragadam Post, Sriperumbudur Taluk, Kanchipuram District 602118",DR S LAKSHMI,"BHB NAGAR, VADAKAL VILLAGE, ORAGADAM POST, SRIPERUMBUDUR- ORAGADAM INDUSTRIAL HIGHWAY",SRIPERUMBUDUR,KANCHIPURAM,602118,9150080081,principal@svct.edu.in,www.svct.edu.in,9150080084,85.0,510909010177085,CITY UNION BANK,,30.0,TAMBARAM,20.0,No,Yes,124,Boys,Girls,yes,yes,permanent,permanent,both,Both,50000.0,50000.0,35000,35000,15000,15000,0,5000,1000,yes,35000,50000
4996,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P Kumaralinapuram, Virudhunagar District 626005",DR T LOUIE FRANGO,SIVAKASI MAIN ROAD,VIRUDHUNAGAR,VIRUDHUNAGAR,626005,9750977100,srivcetvnr@gmail.com,www.srividyaengg.ac.in,9750977100,80.0,6163243434,INDIAN BANK,IDIB000V025,3.0,VIRUDHUNAGAR,3.0,No,No,420,Boys,Girls,Yes,Yes,Permanent,Permanent,Both,Both,2600.0,2600.0,700,700,300,300,0,1250,750,Yes,12500,22000
3477,"SRI VIGNESH COLLEGE OF ENGINEERING AND TECHNOLOGY, TRICHY - CHENNAI TRUNK ROAD, KOOTHUR - POST, KOOTHUR, TIRUCHIRAPPALLI, TAMIL NADU, 621216",Dr B GANESH BABU,"TRICHY-CHENNAI TRUNK ROAD,KOOTHUR.",MANACHANALLUR,Trichirappalli,621216,9087433477,Svcet2k25@gmail.com,www.srivigneshcet.com,9659975177,,510909010371973,CITY UNION BANK,GSGG0000115,15.0,TRICHY JUNCTION RAILWAY STATION,10.0,No,No,311,Boys,Girls,yes,yes,permanent,permanent,both,Both,15000.0,15000.0,47000,47000,3000,3000,0,0,6000,yes,10000,30000
3815,"SRM Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 622515",DR D SARAVANAN,"THANJAI NATARAJAN NAGAR, MATHUR",KULATHUR,PUDUKKOTTAI,622515,9865181743,pabprincipal@gmail.com,www.pabcet.in,9865081743,65.0,31971532269,STATE BANK OF INDIA,SBIN0007014,15.0,TIRUCHIRAPPALLI,15.0,No,No,328,Boys,Girls,yes,yes,permanent,permanent,both,both,35000.0,35000.0,10000,10000,5000,5000,0,0,5000,yes,4000,12000
5842,"SRM Madurai College for Engineering and Technology,Pottapalayam Village,Manamadurai Taluk,Sivagangai District - 630611",DR S DURAIRAJ,"POTTAPALAYAM, SIVAGANGAI (DISTRICT)",THIRUPPUVANAM,SIVAGANGAI,630612,7845800144,principal@srmmcet.edu.in,www.srmmcet.edu.in,7845800144,,923010011560431,AXIS BANK,UTIB0002559,12.0,MADURAI JUNCTION,13.0,No,No,438,Boys,Girls,yes,yes,permanent,permanent,both,both,65000.0,65000.0,43000,43000,12000,12000,0,0,1000,yes,35000,70000
3795,"SRM TRP Engineering College (Autonomous), Irungalur, Manachanallur Taluk, Tiruchirappalli District 621105",DR M SIVAKUMAR,"SRM TRP ENGINEERING COLLEGE, SRM NAGAR, IRUNGALUR",MANACHANALLUR,TIRUCHIRAPPALLI,621105,4312258940,principal@trp.srmtrichy.edu.in,https://trp.srmtrichy.edu.in/,8098100674,95.0,500101013924935,CITY UNION BANK,CIUB0000475,21.0,TIRUCHIRAPPALLI JUNCTION,21.0,Yes,Yes,317,Boys,Girls,yes,yes,permanent,permanent,both,Both,65000.0,65000.0,16000,20000,4000,4000,0,0,0,yes,18000,34000
1422,"SRM Valliammai Engineering College (Autonomous), Kattankulathur, Chennai 603203",DR M MURUGAN,SRM NAGAR KATTANKULATHUR,VANDALUR,CHENGALPATTU,603203,9094537070,principal@srmvalliammai.ac.in,www.srmvalliammai.ac.in,9841578527,85.0,117109000031450,CITY UNION BANK,CIUB0000117,15.0,POTHERI,1.0,Yes,Yes,131,Boys,Girls,yes,yes,permanent,permanent,both,both,85000.0,85000.0,35000,35000,12000,12000,0,8000,5000,yes,75000,75000
5530,"SSM Institute of Engineering and Technology (Autonomous), Kuttathupatti Village, Sindalaigundu Post, Dindigul District 624002",DR D SENTHIL KUMARAN PHD,"AKKARAI PATTY, SINDALAGUNDU PO, DINDIGUL-PALANI HIGHWAY,DINDIGUL- 624002",ATTHOOR,DINDIGUL,624002,7373707003,ssmietdgl@gmail.com,www.ssmiet.ac.in,7373707003,80.0,32684732711,STATE BANK OF INDIA,SBIN0012758,5.0,AKKARAIPATTI,1.0,No,Yes,430,Boys,Girls,yes,yes,Rental,permanent,nonveg,nonveg,2500.0,2500.0,600,600,300,300,0,0,1000,yes,9500,30000
3860,"St. Anne s College of Engineering and Technology, Anguchettypalayam, Siruvathur Post, Panruti, Cuddalore District 607110",DR R AROKIADASS,ANGUCHETTYPALAYAM,PANRUTI,CUDDALORE,607106,9384428889,stannescet@gmail.com,www.stannescet.ac.in,6383781072,,195100710400623,TAMILNAD MERCANTILE BANK LIMITED,,28.0,PANRUTI,5.0,Yes,No,350,Boys,Girls,yes,yes,permanent,permanent,both,both,36000.0,36000.0,3000,3000,1000,1000,2000,2000,250,yes,3500,23500
1325,"St. Joseph College of Engineering, Trinity Campus, Nemili, Sriperumpudur Taluk, Kancheepuram District 602105",DR T MANVEL RAJ,"NEMILI,SRIPERUMBUDUR,KANCHIPURAM",SRIPERUMBUDUR,KANCHIPURAM,602117,9444405813,principal@stjoseph.ac.in,www.stjoseph.ac.in,9840396564,85.0,921010027357553,AXIS BANK,UTIB0004581,45.0,TAMBARAM,25.0,Yes,No,112,Boys,Girls,yes,yes,permanent,permanent,both,Both,36000.0,36000.0,34000,34000,0,0,0,0,0,yes,30000,45000
3825,"St. Joseph s College of Engineering and Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",Dr R RAVIKUMAR PRINCIPAL IC,"A.S. NAGAR, ELUPATTI, RAWASAPATTI POST",THANJAVUR,THANJAVUR,613403,9444395284,sjcet.tnj@gmail.com,https://sjcettnj.edu.in/,9150076739,80.0,551901010050553,UNION BANK OF INDIA PORUR BRANCH CHENNAI,UBIN0555193,7.0,THANJAVUR,11.0,Yes,No,334,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,40000.0,10000,10000,5000,5000,0,10000,5000,yes,15000,25000
1317,"St. Josephs College of Engineering (Autonomous), Old Mahabalipuram Road (OMR), Chennai 600 119",DR VADDI SESHAGIRI RAO ME MBA PHD,OLD MAHABALIPURAM ROAD (OMR) CHENNAI,SHOLINGANALLUR,CHENNAI,600119,4424501060,jprstjosephs@stjosephs.ac.in,www.stjosephs.ac.in,9840009439,95.0,779430233,INDIAN BANK,IDIB000J037,30.0,TAMBARAM,15.0,Yes,Yes,108,Boys,Girls,yes,yes,permanent,permanent,both,Both,130000.0,130000.0,70000,70000,0,0,0,0,0,yes,0,50000
1243,"ST. LOURDES ENGINEERING COLLEGE (Formerly Madha Institute of Engineering and Technology), Irandaam Kattalai, Sadhananthapuram, Thandalam post, Chennai-600122.",Dr P SURESH MOHAN KUMAR,"ANAGAPUTHUR, PALLAVARAM, CHENNAI",KUNDRATHUR,KANCHIPURAM,600128,8181816735,principal448@gmail.com,www.slec.edu.in,8190050400,95.0,016001000011111,INDIAN OVERSEAS BANK,,35.0,PALLAVARAM,5.0,No,No,98,Boys,Girls,yes,yes,permanent,permanent,both,Both,50000.0,50000.0,10000,10000,5000,5000,0,10000,500,yes,5000,35000
5919,"St. Michael College of Engineering and Technology (Autonomous), Kalayarkoil, Sivagangai District 630551",DR S KARPAGAM ME MBA PHD,"ST.SANTHIYAGAPPAR NAGAR,KALAYARKOIL",KALAYARKOIL,SIVAGANGAI,630551,9942796723,info@smcet.edu.in,www.smcet.edu.in,9942796723,91.0,187201000000502,INDIAN OVERSEAS BANK KALAYARKOIL,IOBA0001872,15.0,SIVAGANGAI,15.0,Yes,Yes,451,Boys,Girls,yes,yes,permanent,permanent,both,Both,45000.0,45000.0,15000,15000,0,0,3000,5000,5000,yes,9200,33000
4933,"St. Mother Theresa Engineering College, Vagaikulam, Thoothukudi District 628102",DR J JASPER GNANA CHANDRAN,"MUDIVAITHANENDAL POST, VAGAIKULAM",SRIVAIKUNDAM TALUK,THOOTHUKUDI,628102,4612269301,principal@mtec.ac.in,www.mtec.ac.in,9942978599,100.0,867214520,INDIAN BANK,IDIB000M083,12.0,THOOTHUKUDI,12.0,Yes,No,379,Boys,Girls,yes,yes,permanent,permanent,both,both,53400.0,53400.0,13200,13200,2400,2400,0,3000,0,yes,9375,32250
1127,"St. Peters College of Engineering and Technology (Autonomous), College Road, Avadi, Chennai 600 054",DR S POORNACHANDRA,COLLEGE ROAD ST.PETERS COLLEGE OF ENGINEERING AND TECHNOLOGY AVADI CHENNAI,AVADI,TIRUVALLUR,600054,7358110159,spcet2008@gmail.com,www.spcet.ac.in,9444693784,93.0,780468796,INDIAN BANK,IDIB000S182,25.0,ANNANUR,1.0,No,Yes,68,Boys,Girls,yes,yes,permanent,permanent,both,Both,60000.0,60000.0,30000,30000,0,0,0,0,0,yes,20000,20000
4971,"St. Xavier s Catholic College Of Engineering (Autonomous), Chunkankadai, Nagercoil, Kanyakumari District-629003",DR J MAHESWARAN,"ST. XAVIERS CATHOLIC COLLEGE OF ENGINEERING(AUTONOMOUS), CHUNKANKADAI, NAGERCOIL - 629003",KALKULAM,KANNIYAKUMARI,629003,9842799973,principal@sxcce.edu.in,www.sxcce.edu.in,9994069015,82.0,176101000009090,INDIAN OVERSEAS BANK,IOBA0001761,8.0,NAGERCOIL,10.0,Yes,Yes,404,Boys,Girls,yes,yes,permanent,permanent,both,both,40000.0,36500.0,12000,12000,8400,8400,2000,8000,3000,yes,8000,30000
4672,"Stella Mary s College of Engineering (Autonomous), Arunthengan Vilai, Azhikal Post, Kanyakumari District 629202",DR R SURESH PREMIL KUMAR,"ARUTHENGANVILAI, KALLUKATTI JUNCTION, AZHIKAL POST",AGASTEESWARAM,KANNIYAKUMARI,629202,7402707773,info@stellamaryscoe.edu.in,www.stellamaryscoe.edu.in,9791342084,76.0,336102010206842,UNION BANK OF INDIA,UBIN0533611,14.0,NAGERCOIL,15.0,No,Yes,362,Boys,Girls,yes,yes,permanent,permanent,both,Both,50000.0,50000.0,9000,9000,1000,1000,2500,100,500,yes,9000,25000
2770,"Studyworld College of Engineering, Madukarai Post, Coimbatore - 641 105.",DR P GOMATHI,"1/2A-1, ALAGU NACHIAMMAN KOVIL ROAD, PALATHURAI,",MADUKKARAI,COIMBATORE,641105,9965596707,principal-swce@swehg.com,https://studyworldindia.com,6381399148,80.0,820120110000641,BANK OF INDIA,,14.0,COIMBATORE JUNCTION,5.0,No,No,294,Boys,Girls,yes,yes,permanent,permanent,both,Both,50000.0,50000.0,10000,10000,5000,5000,0,0,10000,yes,10000,15000
3920,"Sudharsan Engineering College (Autonomous) , Sathiyamangalam Post, Pudukkottai District 622501",DR M ARULKUMARAN,SUDHARSAN ENGINEERING COLLEGE SATHIYAMANGALAM,KULATHUR,PUDUKKOTTAI,622501,9843490901,principal@sec.ac.in,www.sec.ac.in,9843490901,60.0,1216101048772,CANARA BANK,CNRB0001216,11.0,PUDUKKOTTAI,12.0,No,Yes,354,Boys,Girls,yes,yes,permanent,permanent,both,Both,42000.0,42000.0,18000,18000,10000,10000,0,0,500,yes,6000,20000
2360,"Suguna College of Engineering, Kalappatti Road, Civil Aerodrome Post, Coimbatore District 641014",DR R MAGUTEESWARAN,"NEHRU NAGAR WEST, KALAPATTI ROAD, CIVIL AERODROME PO,",COIMBATORE,COIMBATORE,641014,4222590092,sugucoe@gmail.com,www.sugunace.com,9600941234,94.0,6029455895,INDIAN BANK,IDIB000K173,10.0,COIMBATORE JUNCTION,10.0,No,No,191,Boys,Girls,yes,yes,permanent,permanent,both,Both,38000.0,38000.0,1200,1200,100,100,0,0,5000,yes,1500,4000
